,,,,,,,,,
Długość geograficzna,Szerokość geograficzna,Identyfikator punktu,Deklaracja segregacji,Typ nieruchomości,Typ odpadu,Typ pojemnika,Identyfikator transpondera (DEC),Identyfikator transpondera (HEX),Nr pojemnika
23.126855,53.133424,2000384,T,Niezamieszkała,zmieszane,120,18014398708599173,4000000BDE4985,4000000BDE4985
23.12668,53.132182,2000385,T,Niezamieszkała,SUCHE,worek,,,
23.12668,53.132182,2000385,T,Niezamieszkała,szkło,worek,,,
23.12668,53.132182,2000385,T,Niezamieszkała,zielone,worek,,,
23.12668,53.132182,2000385,T,Niezamieszkała,zmieszane,120,18014398708601922,4000000BDE5442,4000000BDE5442
23.12832,53.135564,2000386,T,Niezamieszkała,SUCHE,worek,,,
23.12832,53.135564,2000386,T,Niezamieszkała,szkło,worek,,,
23.12832,53.135564,2000386,T,Niezamieszkała,zielone,worek,,,
23.12832,53.135564,2000386,T,Niezamieszkała,zmieszane,120,18014398757504279,4000000EC88517,4000000EC88517
23.108756,53.127031,2000387,T,Niezamieszkała,SUCHE,worek,,,
23.108756,53.127031,2000387,T,Niezamieszkała,szkło,worek,,,
23.108756,53.127031,2000387,T,Niezamieszkała,zielone,worek,,,
23.108756,53.127031,2000387,T,Niezamieszkała,zmieszane,120,,,
23.083538,53.135196,2000388,T,Niezamieszkała,SUCHE,worek,,,
23.083538,53.135196,2000388,T,Niezamieszkała,szkło,worek,,,
23.083538,53.135196,2000388,T,Niezamieszkała,zielone,worek,,,
23.083538,53.135196,2000388,T,Niezamieszkała,zmieszane,1100,18014398708600834,4000000BDE5002,4000000BDE5002
23.101533,53.122724,2000389,T,Niezamieszkała,SUCHE,worek,,,
23.101533,53.122724,2000389,T,Niezamieszkała,szkło,worek,,,
23.101533,53.122724,2000389,T,Niezamieszkała,zielone,worek,,,
23.101533,53.122724,2000389,T,Niezamieszkała,zmieszane,1100,18014398708601436,4000000BDE525C,4000000BDE525C
23.103022,53.124502,2000391,T,Niezamieszkała,SUCHE,worek,,,
23.103022,53.124502,2000391,T,Niezamieszkała,szkło,worek,,,
23.103022,53.124502,2000391,T,Niezamieszkała,zielone,worek,,,
23.103022,53.124502,2000391,T,Niezamieszkała,zmieszane,120,18014398708599843,4000000BDE4C23,4000000BDE4C23
23.103524,53.122196,2000393,T,Niezamieszkała,SUCHE,worek,,,
23.103524,53.122196,2000393,T,Niezamieszkała,szkło,worek,,,
23.103524,53.122196,2000393,T,Niezamieszkała,zielone,worek,,,
23.103524,53.122196,2000393,T,Niezamieszkała,zmieszane,120,18014398708602082,4000000BDE54E2,4000000BDE54E2
23.102987,53.12224,2000394,T,Niezamieszkała,SUCHE,worek,,,
23.102987,53.12224,2000394,T,Niezamieszkała,szkło,worek,,,
23.102987,53.12224,2000394,T,Niezamieszkała,zielone,worek,,,
23.102987,53.12224,2000394,T,Niezamieszkała,zmieszane,1100,18014398708603493,4000000BDE5A65,4000000BDE5A65
23.10492,53.121049,2000395,T,Niezamieszkała,SUCHE,1100,18014398708604105,4000000BDE5CC9,4000000BDE5CC9
23.10492,53.121049,2000395,T,Niezamieszkała,SUCHE,1100,18014398708579046,4000000BDDFAE6,4000000BDDFAE6
23.10492,53.121049,2000395,T,Niezamieszkała,szkło,worek,,,
23.10492,53.121049,2000395,T,Niezamieszkała,zielone,worek,,,
23.10492,53.121049,2000395,T,Niezamieszkała,zmieszane,1100,18014398708605442,4000000BDE6202,4000000BDE6202
23.10492,53.121049,2000395,T,Niezamieszkała,zmieszane,1100,18014398708606456,4000000BDE65F8,4000000BDE65F8
23.10492,53.121049,2000395,T,Niezamieszkała,zmieszane,1100,18014398708605390,4000000BDE61CE,4000000BDE61CE
23.10492,53.121049,2000395,T,Niezamieszkała,zmieszane,1100,18014398708606479,4000000BDE660F,4000000BDE660F
23.10492,53.121049,2000395,T,Niezamieszkała,zmieszane,1100,18014398708606352,4000000BDE6590,4000000BDE6590
23.10492,53.121049,2000395,T,Niezamieszkała,zmieszane,1100,18014398708606026,4000000BDE644A,4000000BDE644A
23.105036,53.120804,2000397,T,Niezamieszkała,SUCHE,worek,,,
23.105036,53.120804,2000397,T,Niezamieszkała,szkło,worek,,,
23.105036,53.120804,2000397,T,Niezamieszkała,zielone,worek,,,
23.105036,53.120804,2000397,T,Niezamieszkała,zmieszane,1100,18014398708600569,4000000BDE4EF9,4000000BDE4EF9
23.104347,53.120404,2000398,T,Niezamieszkała,SUCHE,worek,,,
23.104347,53.120404,2000398,T,Niezamieszkała,szkło,worek,,,
23.104347,53.120404,2000398,T,Niezamieszkała,zielone,worek,,,
23.104347,53.120404,2000398,T,Niezamieszkała,zmieszane,1100,18014398708600311,4000000BDE4DF7,4000000BDE4DF7
23.103924,53.122191,2000402,T,Niezamieszkała,SUCHE,worek,,,
23.103924,53.122191,2000402,T,Niezamieszkała,szkło,worek,,,
23.103924,53.122191,2000402,T,Niezamieszkała,zielone,worek,,,
23.103924,53.122191,2000402,T,Niezamieszkała,zmieszane,120,18014398708595032,4000000BDE3958,4000000BDE3958
23.069458,53.1338,2000403,T,Niezamieszkała,SUCHE,worek,,,
23.069458,53.1338,2000403,T,Niezamieszkała,szkło,worek,,,
23.069458,53.1338,2000403,T,Niezamieszkała,zielone,worek,,,
23.069458,53.1338,2000403,T,Niezamieszkała,zmieszane,1100,261408889558163,EDC00000D493,EDC00000D493
23.068573,53.134818,2000404,T,Niezamieszkała,SUCHE,worek,,,
23.068573,53.134818,2000404,T,Niezamieszkała,szkło,worek,,,
23.068573,53.134818,2000404,T,Niezamieszkała,zielone,worek,,,
23.068573,53.134818,2000404,T,Niezamieszkała,zmieszane,1100,261408889558140,EDC00000D47C,EDC00000D47C
23.068573,53.134818,2000404,T,Niezamieszkała,zmieszane,1100,261408889558117,EDC00000D465,EDC00000D465
23.068573,53.134818,2000404,T,Niezamieszkała,zmieszane,1100,261408889558097,EDC00000D451,EDC00000D451
23.074107,53.144169,2000405,T,Niezamieszkała,SUCHE,worek,,,
23.074107,53.144169,2000405,T,Niezamieszkała,szkło,worek,,,
23.074107,53.144169,2000405,T,Niezamieszkała,zielone,worek,,,
23.074107,53.144169,2000405,T,Niezamieszkała,zmieszane,120,18014398509536389,4000000000D485,4000000000D485
23.072009,53.13436,2000406,N,Niezamieszkała,zmieszane,1100,261408889558123,EDC00000D46B,EDC00000D46B
23.073604,53.134822,2000407,N,Niezamieszkała,zmieszane,1100,18014398509536361,4000000000D469,4000000000D469
23.068689,53.134853,2000408,T,Niezamieszkała,SUCHE,worek,,,
23.068689,53.134853,2000408,T,Niezamieszkała,szkło,worek,,,
23.068689,53.134853,2000408,T,Niezamieszkała,zielone,worek,,,
23.068689,53.134853,2000408,T,Niezamieszkała,zmieszane,120,18014398509536391,4000000000D487,4000000000D487
23.07328,53.134693,2000409,T,Niezamieszkała,SUCHE,worek,,,
23.07328,53.134693,2000409,T,Niezamieszkała,szkło,worek,,,
23.07328,53.134693,2000409,T,Niezamieszkała,zielone,worek,,,
23.07328,53.134693,2000409,T,Niezamieszkała,zmieszane,120,261408889558104,EDC00000D458,EDC00000D458
23.104818,53.125178,2000412,N,Niezamieszkała,zmieszane,240,18014398708601030,4000000BDE50C6,4000000BDE50C6
23.104818,53.125178,2000413,T,Niezamieszkała,SUCHE,worek,,,
23.104818,53.125178,2000413,T,Niezamieszkała,szkło,worek,,,
23.104818,53.125178,2000413,T,Niezamieszkała,zielone,worek,,,
23.104818,53.125178,2000413,T,Niezamieszkała,zmieszane,120,18014398708595339,4000000BDE3A8B,4000000BDE3A8B
23.103582,53.125169,2000417,N,Niezamieszkała,zmieszane,1100,18014398708600942,4000000BDE506E,4000000BDE506E
23.103582,53.125169,2000417,N,Niezamieszkała,zmieszane,1100,18014398708596986,4000000BDE40FA,4000000BDE40FA
23.103129,53.12548,2000418,N,Niezamieszkała,zmieszane,1100,18014398708600893,4000000BDE503D,4000000BDE503D
23.070373,53.127484,2000421,T,Niezamieszkała,SUCHE,worek,,,
23.070373,53.127484,2000421,T,Niezamieszkała,szkło,worek,,,
23.070373,53.127484,2000421,T,Niezamieszkała,zielone,worek,,,
23.070373,53.127484,2000421,T,Niezamieszkała,zmieszane,120,18014398708602809,4000000BDE57B9,4000000BDE57B9
23.095333,53.121453,2000422,T,Niezamieszkała,SUCHE,worek,,,
23.095333,53.121453,2000422,T,Niezamieszkała,szkło,worek,,,
23.095333,53.121453,2000422,T,Niezamieszkała,zielone,worek,,,
23.095333,53.121453,2000422,T,Niezamieszkała,zmieszane,120,18014398757504120,4000000EC88478,4000000EC88478
23.095333,53.121453,2000422,T,Niezamieszkała,zmieszane,120,18014398757504109,4000000EC8846D,4000000EC8846D
23.095333,53.121453,2000422,T,Niezamieszkała,zmieszane,120,18014398757504111,4000000EC8846F,4000000EC8846F
23.095333,53.121453,2000422,T,Niezamieszkała,zmieszane,120,18014398757504051,4000000EC88433,4000000EC88433
23.095333,53.121453,2000422,T,Niezamieszkała,zmieszane,120,18014398757504025,4000000EC88419,4000000EC88419
23.095178,53.121093,2000424,T,Niezamieszkała,SUCHE,worek,,,
23.095178,53.121093,2000424,T,Niezamieszkała,szkło,worek,,,
23.095178,53.121093,2000424,T,Niezamieszkała,zielone,worek,,,
23.095178,53.121093,2000424,T,Niezamieszkała,zmieszane,120,18014398708594213,4000000BDE3625,4000000BDE3625
23.093369,53.122462,2000425,N,Niezamieszkała,zmieszane,120,18014398708596954,4000000BDE40DA,4000000BDE40DA
23.106284,53.130969,2000427,T,Niezamieszkała,SUCHE,worek,,,
23.106284,53.130969,2000427,T,Niezamieszkała,szkło,worek,,,
23.106284,53.130969,2000427,T,Niezamieszkała,zielone,worek,,,
23.106284,53.130969,2000427,T,Niezamieszkała,zmieszane,1100,18014398708595532,4000000BDE3B4C,4000000BDE3B4C
23.106284,53.130969,2000427,T,Niezamieszkała,zmieszane,1100,18014398708602280,4000000BDE55A8,4000000BDE55A8
23.106284,53.130969,2000427,T,Niezamieszkała,zmieszane,1100,18014398708595767,4000000BDE3C37,4000000BDE3C37
23.106284,53.130969,2000427,T,Niezamieszkała,zmieszane,1100,18014398708594165,4000000BDE35F5,4000000BDE35F5
23.106284,53.130969,2000427,T,Niezamieszkała,zmieszane,1100,18014398708595236,4000000BDE3A24,4000000BDE3A24
23.106284,53.130969,2000427,T,Niezamieszkała,zmieszane,1100,18014398708595639,4000000BDE3BB7,4000000BDE3BB7
23.106284,53.130969,2000427,T,Niezamieszkała,zmieszane,1100,18014398708595484,4000000BDE3B1C,4000000BDE3B1C
23.106284,53.130969,2000427,T,Niezamieszkała,zmieszane,1100,18014398708603007,4000000BDE587F,4000000BDE587F
23.106284,53.130969,2000427,T,Niezamieszkała,zmieszane,1100,18014398708595838,4000000BDE3C7E,4000000BDE3C7E
23.106284,53.130969,2000427,T,Niezamieszkała,zmieszane,1100,18014398708599589,4000000BDE4B25,4000000BDE4B25
23.121364,53.13312,2000430,T,Niezamieszkała,SUCHE,worek,,,
23.121364,53.13312,2000430,T,Niezamieszkała,szkło,worek,,,
23.121364,53.13312,2000430,T,Niezamieszkała,zielone,worek,,,
23.121364,53.13312,2000430,T,Niezamieszkała,zmieszane,120,18014398708600480,4000000BDE4EA0,4000000BDE4EA0
23.103578,53.130804,2000431,T,Niezamieszkała,SUCHE,worek,,,
23.103578,53.130804,2000431,T,Niezamieszkała,szkło,worek,,,
23.103578,53.130804,2000431,T,Niezamieszkała,zielone,worek,,,
23.103578,53.130804,2000431,T,Niezamieszkała,zmieszane,240,18014398708597049,4000000BDE4139,4000000BDE4139
23.103311,53.130164,2000432,T,Niezamieszkała,SUCHE,worek,,,
23.103311,53.130164,2000432,T,Niezamieszkała,szkło,worek,,,
23.103311,53.130164,2000432,T,Niezamieszkała,zielone,worek,,,
23.103311,53.130164,2000432,T,Niezamieszkała,zmieszane,240,18014398708596955,4000000BDE40DB,4000000BDE40DB
23.107467,53.130196,2000434,T,Niezamieszkała,SUCHE,worek,,,
23.107467,53.130196,2000434,T,Niezamieszkała,szkło,worek,,,
23.107467,53.130196,2000434,T,Niezamieszkała,zielone,worek,,,
23.107467,53.130196,2000434,T,Niezamieszkała,zmieszane,1100,18014398708594340,4000000BDE36A4,4000000BDE36A4
23.101818,53.129187,2000436,T,Niezamieszkała,SUCHE,worek,,,
23.101818,53.129187,2000436,T,Niezamieszkała,szkło,worek,,,
23.101818,53.129187,2000436,T,Niezamieszkała,zielone,worek,,,
23.101818,53.129187,2000436,T,Niezamieszkała,zmieszane,1100,18014398708600925,4000000BDE505D,4000000BDE505D
23.091956,53.130778,2000439,T,Niezamieszkała,SUCHE,worek,,,
23.091956,53.130778,2000439,T,Niezamieszkała,szkło,worek,,,
23.091956,53.130778,2000439,T,Niezamieszkała,zielone,worek,,,
23.091956,53.130778,2000439,T,Niezamieszkała,zmieszane,120,18014398708600504,4000000BDE4EB8,4000000BDE4EB8
23.090631,53.130053,2000440,T,Niezamieszkała,SUCHE,worek,,,
23.090631,53.130053,2000440,T,Niezamieszkała,szkło,worek,,,
23.090631,53.130053,2000440,T,Niezamieszkała,zielone,worek,,,
23.090631,53.130053,2000440,T,Niezamieszkała,zmieszane,120,18014398708601402,4000000BDE523A,4000000BDE523A
23.090524,53.130076,2000441,T,Niezamieszkała,SUCHE,worek,,,
23.090524,53.130076,2000441,T,Niezamieszkała,szkło,worek,,,
23.090524,53.130076,2000441,T,Niezamieszkała,zielone,worek,,,
23.090524,53.130076,2000441,T,Niezamieszkała,zmieszane,120,18014398708600115,4000000BDE4D33,4000000BDE4D33
23.087196,53.121147,2000443,N,Niezamieszkała,zmieszane,120,18014398708540609,4000000BDD64C1,4000000BDD64C1
23.085364,53.124467,2000444,T,Niezamieszkała,SUCHE,worek,,,
23.085364,53.124467,2000444,T,Niezamieszkała,szkło,worek,,,
23.085364,53.124467,2000444,T,Niezamieszkała,zielone,worek,,,
23.085364,53.124467,2000444,T,Niezamieszkała,zmieszane,240,18014398708533647,4000000BDD498F,4000000BDD498F
23.077662,53.128022,2000445,T,Niezamieszkała,SUCHE,worek,,,
23.077662,53.128022,2000445,T,Niezamieszkała,szkło,worek,,,
23.077662,53.128022,2000445,T,Niezamieszkała,zielone,worek,,,
23.077662,53.128022,2000445,T,Niezamieszkała,zmieszane,770,18014398757504302,4000000EC8852E,4000000EC8852E
23.09232,53.115031,2000446,N,Niezamieszkała,zmieszane,770,18014398708536191,4000000BDD537F,4000000BDD537F
23.12204,53.13164,2000447,T,Niezamieszkała,SUCHE,worek,,,
23.12204,53.13164,2000447,T,Niezamieszkała,szkło,worek,,,
23.12204,53.13164,2000447,T,Niezamieszkała,zielone,worek,,,
23.12204,53.13164,2000447,T,Niezamieszkała,zmieszane,120,,,
23.084329,53.132071,2000448,N,Niezamieszkała,zmieszane,240,18014398757504043,4000000EC8842B,4000000EC8842B
23.085747,53.12668,2000449,T,Niezamieszkała,SUCHE,worek,,,
23.085747,53.12668,2000449,T,Niezamieszkała,szkło,worek,,,
23.085747,53.12668,2000449,T,Niezamieszkała,zielone,worek,,,
23.085747,53.12668,2000449,T,Niezamieszkała,zmieszane,1100,18014398708606066,4000000BDE6472,4000000BDE6472
23.085747,53.12668,2000449,T,Niezamieszkała,zmieszane,1100,18014398708606050,4000000BDE6462,4000000BDE6462
23.083547,53.127164,2000451,T,Niezamieszkała,SUCHE,1100,18014398708594068,4000000BDE3594,4000000BDE3594
23.083547,53.127164,2000451,T,Niezamieszkała,szkło,worek,,,
23.083547,53.127164,2000451,T,Niezamieszkała,zielone,worek,,,
23.083547,53.127164,2000451,T,Niezamieszkała,zmieszane,1100,18014398708552127,4000000BDD91BF,4000000BDD91BF
23.083538,53.127178,2000452,T,Niezamieszkała,SUCHE,worek,,,
23.083538,53.127178,2000452,T,Niezamieszkała,szkło,worek,,,
23.083538,53.127178,2000452,T,Niezamieszkała,zielone,worek,,,
23.083538,53.127178,2000452,T,Niezamieszkała,zmieszane,770,18014398708606235,4000000BDE651B,4000000BDE651B
23.086889,53.122422,2000453,T,Niezamieszkała,SUCHE,1100,18014398757504119,4000000EC88477,4000000EC88477
23.086889,53.122422,2000453,T,Niezamieszkała,szkło,worek,,,
23.086889,53.122422,2000453,T,Niezamieszkała,zielone,worek,,,
23.086889,53.122422,2000453,T,Niezamieszkała,zmieszane,1100,18014398708606135,4000000BDE64B7,4000000BDE64B7
23.084276,53.130698,2000458,T,Niezamieszkała,SUCHE,1100,18014398757474627,4000000EC81143,4000000EC81143
23.084276,53.130698,2000458,T,Niezamieszkała,szkło,worek,,,
23.084276,53.130698,2000458,T,Niezamieszkała,zielone,worek,,,
23.084276,53.130698,2000458,T,Niezamieszkała,zmieszane,120,18014398708606195,4000000BDE64F3,4000000BDE64F3
22.033138,53.994569,2000460,T,Niezamieszkała,SUCHE,worek,,,
22.033138,53.994569,2000460,T,Niezamieszkała,szkło,worek,,,
22.033138,53.994569,2000460,T,Niezamieszkała,zielone,worek,,,
23.083756,53.131036,2000463,T,Niezamieszkała,SUCHE,worek,,,
23.083756,53.131036,2000463,T,Niezamieszkała,SUCHE,1100,18014398757504304,4000000EC88530,4000000EC88530
23.083756,53.131036,2000463,T,Niezamieszkała,szkło,worek,,,
23.083756,53.131036,2000463,T,Niezamieszkała,zielone,worek,,,
23.083756,53.131036,2000463,T,Niezamieszkała,zmieszane,770,18014398708536103,4000000BDD5327,4000000BDD5327
23.085116,53.127369,2000467,T,Niezamieszkała,SUCHE,worek,,,
23.085116,53.127369,2000467,T,Niezamieszkała,szkło,worek,,,
23.085116,53.127369,2000467,T,Niezamieszkała,zielone,worek,,,
23.085116,53.127369,2000467,T,Niezamieszkała,zmieszane,1100,18014398708606458,4000000BDE65FA,4000000BDE65FA
23.069271,53.131538,2000468,T,Niezamieszkała,SUCHE,worek,,,
23.069271,53.131538,2000468,T,Niezamieszkała,szkło,worek,,,
23.069271,53.131538,2000468,T,Niezamieszkała,zielone,worek,,,
23.069271,53.131538,2000468,T,Niezamieszkała,zmieszane,240,18014398708590556,4000000BDE27DC,4000000BDE27DC
23.069271,53.131538,2000468,T,Niezamieszkała,zmieszane,240,18014398708597136,4000000BDE4190,4000000BDE4190
23.070191,53.131569,2000469,T,Niezamieszkała,SUCHE,worek,,,
23.070191,53.131569,2000469,T,Niezamieszkała,szkło,worek,,,
23.070191,53.131569,2000469,T,Niezamieszkała,zielone,worek,,,
23.070191,53.131569,2000469,T,Niezamieszkała,zmieszane,240,18014398708594842,4000000BDE389A,4000000BDE389A
23.071058,53.131209,2000470,T,Niezamieszkała,SUCHE,240,18014398757503979,4000000EC883EB,4000000EC883EB
23.071058,53.131209,2000470,T,Niezamieszkała,szkło,120,18014398757504006,4000000EC88406,4000000EC88406
23.071058,53.131209,2000470,T,Niezamieszkała,zielone,worek,,,
23.071058,53.131209,2000470,T,Niezamieszkała,zmieszane,120,18014398708603540,4000000BDE5A94,4000000BDE5A94
23.098391,53.127427,2000476,T,Niezamieszkała,zmieszane,1100,18014398706762341,4000000BC24265,4000000BC24265
23.098391,53.127427,2000476,T,Niezamieszkała,zmieszane,120,,,
23.098391,53.127427,2000476,T,Niezamieszkała,zmieszane,120,,,
23.106573,53.126627,2000480,T,Niezamieszkała,SUCHE,1100,18014398708597241,4000000BDE41F9,4000000BDE41F9
23.106573,53.126627,2000480,T,Niezamieszkała,SUCHE,1100,18014398708606351,4000000BDE658F,4000000BDE658F
23.106573,53.126627,2000480,T,Niezamieszkała,szkło,1100,18014398757504113,4000000EC88471,4000000EC88471
23.106573,53.126627,2000480,T,Niezamieszkała,zielone,worek,,,
23.106573,53.126627,2000480,T,Niezamieszkała,zmieszane,1100,18014398708606336,4000000BDE6580,4000000BDE6580
23.105747,53.126938,2000481,T,Niezamieszkała,SUCHE,worek,,,
23.105747,53.126938,2000481,T,Niezamieszkała,SUCHE,1100,18014398708605770,4000000BDE634A,4000000BDE634A
23.105747,53.126938,2000481,T,Niezamieszkała,szkło,worek,,,
23.105747,53.126938,2000481,T,Niezamieszkała,zielone,worek,,,
23.105747,53.126938,2000481,T,Niezamieszkała,zmieszane,1100,18014398708605535,4000000BDE625F,4000000BDE625F
23.105747,53.126938,2000481,T,Niezamieszkała,zmieszane,1100,18014398708605753,4000000BDE6339,4000000BDE6339
23.108533,53.126351,2000484,T,Niezamieszkała,SUCHE,worek,,,
23.108533,53.126351,2000484,T,Niezamieszkała,szkło,worek,,,
23.108533,53.126351,2000484,T,Niezamieszkała,zielone,worek,,,
23.108533,53.126351,2000484,T,Niezamieszkała,zmieszane,770,18014398708592375,4000000BDE2EF7,4000000BDE2EF7
23.107573,53.129476,2000486,T,Niezamieszkała,SUCHE,1100,18014398708599532,4000000BDE4AEC,4000000BDE4AEC
23.107573,53.129476,2000486,T,Niezamieszkała,SUCHE,1100,18014398757504095,4000000EC8845F,4000000EC8845F
23.107573,53.129476,2000486,T,Niezamieszkała,szkło,240,18014398757504101,4000000EC88465,4000000EC88465
23.107573,53.129476,2000486,T,Niezamieszkała,zielone,worek,,,
23.107573,53.129476,2000486,T,Niezamieszkała,zmieszane,1100,18014398708596715,4000000BDE3FEB,4000000BDE3FEB
23.107573,53.129476,2000486,T,Niezamieszkała,zmieszane,1100,18014398708603501,4000000BDE5A6D,4000000BDE5A6D
23.107573,53.129476,2000486,T,Niezamieszkała,zmieszane,1100,18014398708596018,4000000BDE3D32,4000000BDE3D32
23.107573,53.129476,2000486,T,Niezamieszkała,zmieszane,1100,18014398708594780,4000000BDE385C,4000000BDE385C
23.107573,53.129476,2000486,T,Niezamieszkała,zmieszane,1100,18014398708603198,4000000BDE593E,4000000BDE593E
23.107573,53.129476,2000486,T,Niezamieszkała,zmieszane,1100,18014398708596401,4000000BDE3EB1,4000000BDE3EB1
23.104093,53.12656,2000487,T,Niezamieszkała,SUCHE,worek,,,
23.104093,53.12656,2000487,T,Niezamieszkała,szkło,worek,,,
23.104093,53.12656,2000487,T,Niezamieszkała,zielone,worek,,,
23.104093,53.12656,2000487,T,Niezamieszkała,zmieszane,240,18014398708537169,4000000BDD5751,4000000BDD5751
23.104093,53.126489,2000488,N,Niezamieszkała,zmieszane,1100,18014398708536827,4000000BDD55FB,4000000BDD55FB
23.104093,53.126498,2000489,N,Niezamieszkała,zmieszane,770,18014398708535513,4000000BDD50D9,4000000BDD50D9
23.105929,53.12716,2000492,N,Niezamieszkała,zmieszane,1100,18014398757504097,4000000EC88461,4000000EC88461
23.10528,53.126942,2000494,T,Niezamieszkała,SUCHE,worek,,,
23.10528,53.126942,2000494,T,Niezamieszkała,szkło,worek,,,
23.10528,53.126942,2000494,T,Niezamieszkała,zielone,worek,,,
23.10528,53.126942,2000494,T,Niezamieszkała,zmieszane,120,18014398708536120,4000000BDD5338,4000000BDD5338
23.105071,53.12772,2000495,T,Niezamieszkała,SUCHE,worek,,,
23.105071,53.12772,2000495,T,Niezamieszkała,szkło,worek,,,
23.105071,53.12772,2000495,T,Niezamieszkała,zielone,worek,,,
23.105071,53.12772,2000495,T,Niezamieszkała,zmieszane,1100,18014398708536119,4000000BDD5337,4000000BDD5337
23.104529,53.128764,2000498,T,Niezamieszkała,SUCHE,worek,,,
