,,,,,,,,
Długość geograficzna,Szerokość geograficzna,Deklaracja segregacji,Typ nieruchomości,Typ odpadu,Typ pojemnika,Identyfikator transpondera (DEC),Identyfikator transpondera (HEX),Nr pojemnika
23.086324,53.133804,T,Jednorodzinna,gabaryty,kontener,,,
23.086324,53.133804,T,Jednorodzinna,popiół,worek,,,
23.086324,53.133804,T,Jednorodzinna,szkło,worek,,,
23.086324,53.133804,T,Jednorodzinna,zielone,worek,,,
23.086324,53.133804,T,Jednorodzinna,zmieszane,120,18014398708593907,4000000BDE34F3,4000000BDE34F3
23.086609,53.133991,T,Jednorodzinna,SUCHE,worek,,,
23.086609,53.133991,T,Jednorodzinna,gabaryty,kontener,,,
23.086609,53.133991,T,Jednorodzinna,popiół,worek,,,
23.086609,53.133991,T,Jednorodzinna,szkło,worek,,,
23.086609,53.133991,T,Jednorodzinna,zielone,worek,,,
23.086609,53.133991,T,Jednorodzinna,zmieszane,120,18014398708592149,4000000BDE2E15,4000000BDE2E15
23.086324,53.133804,T,Jednorodzinna,SUCHE,worek,,,
23.086324,53.133804,T,Jednorodzinna,gabaryty,kontener,,,
23.086324,53.133804,T,Jednorodzinna,popiół,worek,,,
23.086324,53.133804,T,Jednorodzinna,szkło,worek,,,
23.086324,53.133804,T,Jednorodzinna,zielone,worek,,,
23.086324,53.133804,T,Jednorodzinna,zmieszane,240,18014398708593646,4000000BDE33EE,4000000BDE33EE
23.086324,53.133804,T,Jednorodzinna,SUCHE,worek,,,
23.086324,53.133804,T,Jednorodzinna,gabaryty,kontener,,,
23.086324,53.133804,T,Jednorodzinna,popiół,worek,,,
23.086324,53.133804,T,Jednorodzinna,szkło,worek,,,
23.086324,53.133804,T,Jednorodzinna,zielone,worek,,,
23.086324,53.133804,T,Jednorodzinna,zmieszane,240,18014398708595202,4000000BDE3A02,4000000BDE3A02
23.085493,53.134244,T,Jednorodzinna,SUCHE,worek,,,
23.085493,53.134244,T,Jednorodzinna,gabaryty,kontener,,,
23.085493,53.134244,T,Jednorodzinna,popiół,worek,,,
23.085493,53.134244,T,Jednorodzinna,szkło,worek,,,
23.085493,53.134244,T,Jednorodzinna,zielone,worek,,,
23.085493,53.134244,T,Jednorodzinna,zmieszane,240,18014398708594248,4000000BDE3648,4000000BDE3648
23.086609,53.133991,T,Jednorodzinna,SUCHE,worek,,,
23.086609,53.133991,T,Jednorodzinna,gabaryty,kontener,,,
23.086609,53.133991,T,Jednorodzinna,popiół,worek,,,
23.086609,53.133991,T,Jednorodzinna,szkło,worek,,,
23.086609,53.133991,T,Jednorodzinna,zielone,worek,,,
23.086609,53.133991,T,Jednorodzinna,zmieszane,240,18014398708578863,4000000BDDFA2F,4000000BDDFA2F
23.085133,53.134324,T,Jednorodzinna,SUCHE,worek,,,
23.085133,53.134324,T,Jednorodzinna,gabaryty,kontener,,,
23.085133,53.134324,T,Jednorodzinna,popiół,worek,,,
23.085133,53.134324,T,Jednorodzinna,szkło,worek,,,
23.085133,53.134324,T,Jednorodzinna,zielone,worek,,,
23.085133,53.134324,T,Jednorodzinna,zmieszane,240,18014398708594634,4000000BDE37CA,4000000BDE37CA
23.084778,53.134369,T,Jednorodzinna,SUCHE,worek,,,
23.084778,53.134369,T,Jednorodzinna,gabaryty,kontener,,,
23.084778,53.134369,T,Jednorodzinna,popiół,worek,,,
23.084778,53.134369,T,Jednorodzinna,szkło,worek,,,
23.084778,53.134369,T,Jednorodzinna,zielone,worek,,,
23.084778,53.134369,T,Jednorodzinna,zmieszane,120,18014398708609539,4000000BDE7203,4000000BDE7203
23.085493,53.134,T,Jednorodzinna,SUCHE,worek,,,
23.085493,53.134,T,Jednorodzinna,gabaryty,kontener,,,
23.085493,53.134,T,Jednorodzinna,popiół,worek,,,
23.085493,53.134,T,Jednorodzinna,szkło,worek,,,
23.085493,53.134,T,Jednorodzinna,zielone,worek,,,
23.085493,53.134,T,Jednorodzinna,zmieszane,240,18014398708609505,4000000BDE71E1,4000000BDE71E1
23.084778,53.134369,T,Jednorodzinna,SUCHE,worek,,,
23.084778,53.134369,T,Jednorodzinna,gabaryty,kontener,,,
23.084778,53.134369,T,Jednorodzinna,popiół,worek,,,
23.084778,53.134369,T,Jednorodzinna,szkło,worek,,,
23.084778,53.134369,T,Jednorodzinna,zielone,worek,,,
23.084778,53.134369,T,Jednorodzinna,zmieszane,240,18014398708591639,4000000BDE2C17,4000000BDE2C17
23.084387,53.13448,T,Jednorodzinna,SUCHE,worek,,,
23.084387,53.13448,T,Jednorodzinna,gabaryty,kontener,,,
23.084387,53.13448,T,Jednorodzinna,popiół,worek,,,
23.084387,53.13448,T,Jednorodzinna,szkło,worek,,,
23.084387,53.13448,T,Jednorodzinna,zielone,worek,,,
23.084387,53.13448,T,Jednorodzinna,zmieszane,240,18014398708592673,4000000BDE3021,4000000BDE3021
23.085493,53.134,T,Jednorodzinna,SUCHE,worek,,,
23.085493,53.134,T,Jednorodzinna,gabaryty,kontener,,,
23.085493,53.134,T,Jednorodzinna,popiół,worek,,,
23.085493,53.134,T,Jednorodzinna,szkło,worek,,,
23.085493,53.134,T,Jednorodzinna,zielone,worek,,,
23.085493,53.134,T,Jednorodzinna,zmieszane,240,18014398708609099,4000000BDE704B,4000000BDE704B
23.085747,53.1342,T,Jednorodzinna,SUCHE,worek,,,
23.085747,53.1342,T,Jednorodzinna,gabaryty,kontener,,,
23.085747,53.1342,T,Jednorodzinna,popiół,worek,,,
23.085747,53.1342,T,Jednorodzinna,szkło,worek,,,
23.085747,53.1342,T,Jednorodzinna,zielone,worek,,,
23.085747,53.1342,T,Jednorodzinna,zmieszane,240,18014398708595352,4000000BDE3A98,4000000BDE3A98
23.084716,53.134151,T,Jednorodzinna,SUCHE,worek,,,
23.084716,53.134151,T,Jednorodzinna,gabaryty,kontener,,,
23.084716,53.134151,T,Jednorodzinna,popiół,worek,,,
23.084716,53.134151,T,Jednorodzinna,szkło,worek,,,
23.084716,53.134151,T,Jednorodzinna,zielone,worek,,,
23.084716,53.134151,T,Jednorodzinna,zmieszane,240,18014398708590418,4000000BDE2752,4000000BDE2752
23.084716,53.134151,T,Jednorodzinna,SUCHE,worek,,,
23.084716,53.134151,T,Jednorodzinna,gabaryty,kontener,,,
23.084716,53.134151,T,Jednorodzinna,popiół,worek,,,
23.084716,53.134151,T,Jednorodzinna,szkło,worek,,,
23.084716,53.134151,T,Jednorodzinna,zielone,worek,,,
23.084716,53.134151,T,Jednorodzinna,zmieszane,240,18014398708580989,4000000BDE027D,4000000BDE027D
23.084707,53.12808,T,Jednorodzinna,SUCHE,worek,,,
23.084707,53.12808,T,Jednorodzinna,gabaryty,kontener,,,
23.084707,53.12808,T,Jednorodzinna,popiół,worek,,,
23.084707,53.12808,T,Jednorodzinna,szkło,worek,,,
23.084707,53.12808,T,Jednorodzinna,zielone,worek,,,
23.084707,53.12808,T,Jednorodzinna,zmieszane,120,18014398708606185,4000000BDE64E9,4000000BDE64E9
23.108733,53.127,N,Jednorodzinna,zmieszane,240,18014398708534926,4000000BDD4E8E,4000000BDD4E8E
23.084018,53.115244,T,Jednorodzinna,SUCHE,worek,,,
23.084018,53.115244,T,Jednorodzinna,gabaryty,kontener,,,
23.084018,53.115244,T,Jednorodzinna,popiół,worek,,,
23.084018,53.115244,T,Jednorodzinna,szkło,worek,,,
23.084018,53.115244,T,Jednorodzinna,zielone,worek,,,
23.084018,53.115244,T,Jednorodzinna,zmieszane,120,18014398757504318,4000000EC8853E,4000000EC8853E
23.091711,53.117764,T,Jednorodzinna,SUCHE,worek,,,
23.091711,53.117764,T,Jednorodzinna,gabaryty,kontener,,,
23.091711,53.117764,T,Jednorodzinna,popiół,worek,,,
23.091711,53.117764,T,Jednorodzinna,szkło,worek,,,
23.091711,53.117764,T,Jednorodzinna,zielone,worek,,,
23.091711,53.117764,T,Jednorodzinna,zmieszane,240,18014398708596790,4000000BDE4036,4000000BDE4036
23.091493,53.117698,T,Jednorodzinna,SUCHE,worek,,,
23.091493,53.117698,T,Jednorodzinna,gabaryty,kontener,,,
23.091493,53.117698,T,Jednorodzinna,popiół,worek,,,
23.091493,53.117698,T,Jednorodzinna,szkło,worek,,,
23.091493,53.117698,T,Jednorodzinna,zielone,worek,,,
23.091493,53.117698,T,Jednorodzinna,zmieszane,240,18014398708595333,4000000BDE3A85,4000000BDE3A85
23.121213,53.133253,T,Jednorodzinna,SUCHE,worek,,,
23.121213,53.133253,T,Jednorodzinna,gabaryty,kontener,,,
23.121213,53.133253,T,Jednorodzinna,popiół,worek,,,
23.121213,53.133253,T,Jednorodzinna,szkło,worek,,,
23.121213,53.133253,T,Jednorodzinna,zielone,worek,,,
23.121213,53.133253,T,Jednorodzinna,zmieszane,120,18014398708593603,4000000BDE33C3,4000000BDE33C3
23.127067,53.132031,T,Jednorodzinna,SUCHE,worek,,,
23.127067,53.132031,T,Jednorodzinna,gabaryty,kontener,,,
23.127067,53.132031,T,Jednorodzinna,popiół,worek,,,
23.127067,53.132031,T,Jednorodzinna,szkło,worek,,,
23.127067,53.132031,T,Jednorodzinna,zielone,worek,,,
23.127067,53.132031,T,Jednorodzinna,zmieszane,240,18014398708594938,4000000BDE38FA,4000000BDE38FA
23.074747,53.124227,T,Jednorodzinna,SUCHE,worek,,,
23.074747,53.124227,T,Jednorodzinna,gabaryty,kontener,,,
23.074747,53.124227,T,Jednorodzinna,popiół,worek,,,
23.074747,53.124227,T,Jednorodzinna,szkło,worek,,,
23.074747,53.124227,T,Jednorodzinna,zielone,worek,,,
23.074747,53.124227,T,Jednorodzinna,zmieszane,240,18014398708598622,4000000BDE475E,4000000BDE475E
23.08656,53.132604,T,Jednorodzinna,SUCHE,worek,,,
23.08656,53.132604,T,Jednorodzinna,gabaryty,kontener,,,
23.08656,53.132604,T,Jednorodzinna,popiół,worek,,,
23.08656,53.132604,T,Jednorodzinna,szkło,worek,,,
23.08656,53.132604,T,Jednorodzinna,zielone,worek,,,
23.08656,53.132604,T,Jednorodzinna,zmieszane,240,18014398708592749,4000000BDE306D,4000000BDE306D
23.085351,53.130862,T,Niezamieszkała,SUCHE,worek,,,
23.085351,53.130862,T,Niezamieszkała,gabaryty,kontener,,,
23.085351,53.130862,T,Niezamieszkała,popiół,worek,,,
23.085351,53.130862,T,Niezamieszkała,szkło,worek,,,
23.085351,53.130862,T,Niezamieszkała,zielone,worek,,,
23.085351,53.130862,T,Niezamieszkała,zmieszane,240,18014398708598455,4000000BDE46B7,4000000BDE46B7
23.116311,53.126529,T,Jednorodzinna,SUCHE,worek,,,
23.116311,53.126529,T,Jednorodzinna,gabaryty,kontener,,,
23.116311,53.126529,T,Jednorodzinna,popiół,worek,,,
23.116311,53.126529,T,Jednorodzinna,szkło,worek,,,
23.116311,53.126529,T,Jednorodzinna,zielone,worek,,,
23.116311,53.126529,T,Jednorodzinna,zmieszane,120,18014398757504242,4000000EC884F2,4000000EC884F2
23.101693,53.116871,T,Jednorodzinna,SUCHE,worek,,,
23.101693,53.116871,T,Jednorodzinna,gabaryty,kontener,,,
23.101693,53.116871,T,Jednorodzinna,popiół,worek,,,
23.101693,53.116871,T,Jednorodzinna,szkło,worek,,,
23.101693,53.116871,T,Jednorodzinna,zielone,worek,,,
23.101693,53.116871,T,Jednorodzinna,zmieszane,240,18014398708594759,4000000BDE3847,4000000BDE3847
23.084164,53.12072,T,Jednorodzinna,SUCHE,worek,,,
23.084164,53.12072,T,Jednorodzinna,gabaryty,kontener,,,
23.084164,53.12072,T,Jednorodzinna,popiół,worek,,,
23.084164,53.12072,T,Jednorodzinna,szkło,worek,,,
23.084164,53.12072,T,Jednorodzinna,zielone,worek,,,
23.084164,53.12072,T,Jednorodzinna,zmieszane,770,18014398708606291,4000000BDE6553,4000000BDE6553
23.117498,53.129356,T,Jednorodzinna,SUCHE,worek,,,
23.117498,53.129356,T,Jednorodzinna,gabaryty,kontener,,,
23.117498,53.129356,T,Jednorodzinna,popiół,worek,,,
23.117498,53.129356,T,Jednorodzinna,szkło,worek,,,
23.117498,53.129356,T,Jednorodzinna,zielone,worek,,,
23.117498,53.129356,T,Jednorodzinna,zmieszane,240,18014398708605420,4000000BDE61EC,4000000BDE61EC
23.1212,53.132093,T,Jednorodzinna,SUCHE,worek,,,
23.1212,53.132093,T,Jednorodzinna,gabaryty,kontener,,,
23.1212,53.132093,T,Jednorodzinna,popiół,worek,,,
23.1212,53.132093,T,Jednorodzinna,szkło,worek,,,
23.1212,53.132093,T,Jednorodzinna,zielone,worek,,,
23.1212,53.132093,T,Jednorodzinna,zmieszane,240,18014398708595344,4000000BDE3A90,4000000BDE3A90
23.125093,53.133262,T,Niezamieszkała,SUCHE,worek,,,
23.125093,53.133262,T,Niezamieszkała,szkło,worek,,,
23.125093,53.133262,T,Niezamieszkała,zielone,worek,,,
23.125093,53.133262,T,Niezamieszkała,zmieszane,240,18014398708609780,4000000BDE72F4,4000000BDE72F4
23.126618,53.134871,T,Niezamieszkała,SUCHE,worek,,,
23.126618,53.134871,T,Niezamieszkała,szkło,worek,,,
23.126618,53.134871,T,Niezamieszkała,zielone,worek,,,
23.126618,53.134871,T,Niezamieszkała,zmieszane,120,261408889558129,EDC00000D471,EDC00000D471
23.12636,53.134142,T,Niezamieszkała,SUCHE,worek,,,
23.12636,53.134142,T,Niezamieszkała,szkło,worek,,,
23.12636,53.134142,T,Niezamieszkała,zielone,worek,,,
23.12636,53.134142,T,Niezamieszkała,zmieszane,120,261408889558143,EDC00000D47F,EDC00000D47F
23.11948,53.137484,T,Niezamieszkała,SUCHE,worek,,,
23.11948,53.137484,T,Niezamieszkała,szkło,worek,,,
23.11948,53.137484,T,Niezamieszkała,zielone,worek,,,
23.11948,53.137484,T,Niezamieszkała,zmieszane,770,18014398708605913,4000000BDE63D9,4000000BDE63D9
23.118693,53.137427,T,Niezamieszkała,SUCHE,worek,,,
23.118693,53.137427,T,Niezamieszkała,szkło,worek,,,
23.118693,53.137427,T,Niezamieszkała,zielone,worek,,,
23.118693,53.137427,T,Niezamieszkała,zmieszane,120,18014398757504063,4000000EC8843F,4000000EC8843F
23.118724,53.137449,T,Niezamieszkała,SUCHE,1100,18014398708597833,4000000BDE4449,4000000BDE4449
23.118724,53.137449,T,Niezamieszkała,szkło,120,18014398757504274,4000000EC88512,4000000EC88512
23.118724,53.137449,T,Niezamieszkała,zielone,worek,,,
23.118724,53.137449,T,Niezamieszkała,zmieszane,120,18014398708606202,4000000BDE64FA,4000000BDE64FA
23.132084,53.132276,T,Niezamieszkała,SUCHE,worek,,,
23.132084,53.132276,T,Niezamieszkała,szkło,worek,,,
23.132084,53.132276,T,Niezamieszkała,zielone,worek,,,
23.132084,53.132276,T,Niezamieszkała,zmieszane,120,,,
23.11632,53.137738,T,Niezamieszkała,SUCHE,worek,,,
23.11632,53.137738,T,Niezamieszkała,szkło,worek,,,
23.11632,53.137738,T,Niezamieszkała,zielone,worek,,,
23.11632,53.137738,T,Niezamieszkała,zmieszane,120,18014398708606111,4000000BDE649F,4000000BDE649F
23.113707,53.136631,T,Niezamieszkała,SUCHE,worek,,,
23.113707,53.136631,T,Niezamieszkała,szkło,worek,,,
23.113707,53.136631,T,Niezamieszkała,zielone,worek,,,
23.113707,53.136631,T,Niezamieszkała,zmieszane,1100,18014398708606130,4000000BDE64B2,4000000BDE64B2
23.113707,53.136631,T,Niezamieszkała,zmieszane,1100,18014398708606401,4000000BDE65C1,4000000BDE65C1
23.113707,53.136631,N,Niezamieszkała,zmieszane,240,18014398708605720,4000000BDE6318,4000000BDE6318
23.105116,53.13996,T,Niezamieszkała,SUCHE,worek,,,
23.105116,53.13996,T,Niezamieszkała,szkło,worek,,,
23.105116,53.13996,T,Niezamieszkała,zielone,worek,,,
23.105116,53.13996,T,Niezamieszkała,zmieszane,1100,18014398708595349,4000000BDE3A95,4000000BDE3A95
23.105116,53.13996,T,Niezamieszkała,zmieszane,1100,18014398708597171,4000000BDE41B3,4000000BDE41B3
23.105116,53.13996,T,Niezamieszkała,zmieszane,1100,18014398708593928,4000000BDE3508,4000000BDE3508
23.105116,53.13996,T,Niezamieszkała,zmieszane,1100,18014398708596598,4000000BDE3F76,4000000BDE3F76
23.105116,53.13996,T,Niezamieszkała,zmieszane,1100,18014398708596081,4000000BDE3D71,4000000BDE3D71
23.105116,53.13996,T,Niezamieszkała,zmieszane,1100,18014398708601627,4000000BDE531B,4000000BDE531B
23.099356,53.140747,N,Niezamieszkała,zmieszane,1100,18014398708606366,4000000BDE659E,4000000BDE659E
23.099356,53.140747,N,Niezamieszkała,zmieszane,1100,18014398757503966,4000000EC883DE,4000000EC883DE
23.096836,53.141378,T,Niezamieszkała,SUCHE,worek,,,
23.096836,53.141378,T,Niezamieszkała,szkło,worek,,,
23.096836,53.141378,T,Niezamieszkała,zielone,worek,,,
23.096836,53.141378,T,Niezamieszkała,zmieszane,1100,18014398708606311,4000000BDE6567,4000000BDE6567
23.084924,53.142778,T,Niezamieszkała,SUCHE,1100,18014398757504087,4000000EC88457,4000000EC88457
23.084924,53.142778,T,Niezamieszkała,SUCHE,1100,18014398708605875,4000000BDE63B3,4000000BDE63B3
23.084924,53.142778,T,Niezamieszkała,szkło,1100,18014398757504112,4000000EC88470,4000000EC88470
23.084924,53.142778,T,Niezamieszkała,szkło,770,18014398757474681,4000000EC81179,4000000EC81179
23.084924,53.142778,T,Niezamieszkała,zielone,worek,,,
23.084924,53.142778,T,Niezamieszkała,zmieszane,1100,18014398757504074,4000000EC8844A,4000000EC8844A
23.084924,53.142778,T,Niezamieszkała,zmieszane,1100,18014398757504117,4000000EC88475,4000000EC88475
23.084924,53.142778,T,Niezamieszkała,zmieszane,1100,18014398757504045,4000000EC8842D,4000000EC8842D
23.084924,53.142778,T,Niezamieszkała,zmieszane,1100,18014398757504044,4000000EC8842C,4000000EC8842C
23.084924,53.142778,T,Niezamieszkała,zmieszane,1100,18014398757504053,4000000EC88435,4000000EC88435
23.080844,53.142698,T,Niezamieszkała,SUCHE,worek,,,
23.080844,53.142698,T,Niezamieszkała,szkło,worek,,,
23.080844,53.142698,T,Niezamieszkała,zielone,worek,,,
23.080844,53.142698,T,Niezamieszkała,zmieszane,1100,18014398708605745,4000000BDE6331,4000000BDE6331
23.080844,53.142698,T,Niezamieszkała,zmieszane,1100,18014398708606255,4000000BDE652F,4000000BDE652F
23.080844,53.142698,T,Niezamieszkała,zmieszane,1100,18014398708606422,4000000BDE65D6,4000000BDE65D6
23.081462,53.143151,T,Niezamieszkała,SUCHE,worek,,,
23.081462,53.143151,T,Niezamieszkała,szkło,worek,,,
23.081462,53.143151,T,Niezamieszkała,zielone,worek,,,
23.081462,53.143151,T,Niezamieszkała,zmieszane,1100,18014398708606342,4000000BDE6586,4000000BDE6586
23.106276,53.139862,T,Niezamieszkała,SUCHE,worek,,,
23.106276,53.139862,T,Niezamieszkała,szkło,worek,,,
23.106276,53.139862,T,Niezamieszkała,zielone,worek,,,
23.106276,53.139862,T,Niezamieszkała,zmieszane,120,18014398708605541,4000000BDE6265,4000000BDE6265
23.078849,53.144436,T,Niezamieszkała,SUCHE,worek,,,
23.078849,53.144436,T,Niezamieszkała,szkło,worek,,,
23.078849,53.144436,T,Niezamieszkała,zielone,worek,,,
23.078849,53.144436,T,Niezamieszkała,zmieszane,770,18014398708606114,4000000BDE64A2,4000000BDE64A2
23.078067,53.14496,T,Niezamieszkała,SUCHE,worek,,,
23.078067,53.14496,T,Niezamieszkała,szkło,worek,,,
23.078067,53.14496,T,Niezamieszkała,zielone,worek,,,
23.078067,53.14496,T,Niezamieszkała,zmieszane,240,18014398708606169,4000000BDE64D9,4000000BDE64D9
23.077942,53.144978,N,Niezamieszkała,zmieszane,1100,18014398708605907,4000000BDE63D3,4000000BDE63D3
23.101956,53.117787,T,Niezamieszkała,SUCHE,worek,,,
23.101956,53.117787,T,Niezamieszkała,szkło,worek,,,
23.101956,53.117787,T,Niezamieszkała,zielone,worek,,,
23.101956,53.117787,T,Niezamieszkała,zmieszane,120,18014398708596686,4000000BDE3FCE,4000000BDE3FCE
23.091671,53.126156,T,Niezamieszkała,SUCHE,worek,,,
23.091671,53.126156,T,Niezamieszkała,szkło,worek,,,
23.091671,53.126156,T,Niezamieszkała,zielone,worek,,,
23.091671,53.126156,T,Niezamieszkała,zmieszane,120,18014398708594969,4000000BDE3919,4000000BDE3919
23.074867,53.124227,T,Niezamieszkała,SUCHE,worek,,,
23.074867,53.124227,T,Niezamieszkała,szkło,worek,,,
23.074867,53.124227,T,Niezamieszkała,zielone,worek,,,
23.074867,53.124227,T,Niezamieszkała,zmieszane,120,18014398708593667,4000000BDE3403,4000000BDE3403
23.092369,53.131178,T,Niezamieszkała,SUCHE,worek,,,
23.092369,53.131178,T,Niezamieszkała,szkło,worek,,,
23.092369,53.131178,T,Niezamieszkała,zielone,worek,,,
23.092369,53.131178,T,Niezamieszkała,zmieszane,120,261408889558119,EDC00000D467,EDC00000D467
23.096942,53.12836,T,Niezamieszkała,SUCHE,worek,,,
23.096942,53.12836,T,Niezamieszkała,szkło,worek,,,
23.096942,53.12836,T,Niezamieszkała,zielone,worek,,,
23.096942,53.12836,T,Niezamieszkała,zmieszane,770,261408889558156,EDC00000D48C,EDC00000D48C
23.09236,53.132853,T,Niezamieszkała,SUCHE,1100,18014398757503938,4000000EC883C2,4000000EC883C2
23.09236,53.132853,T,Niezamieszkała,SUCHE,1100,18014398757504011,4000000EC8840B,4000000EC8840B
23.09236,53.132853,T,Niezamieszkała,szkło,worek,,,
23.09236,53.132853,T,Niezamieszkała,zielone,worek,,,
23.09236,53.132853,T,Niezamieszkała,zmieszane,1100,18014398708595247,4000000BDE3A2F,4000000BDE3A2F
23.09236,53.132853,T,Niezamieszkała,zmieszane,1100,18014398708602344,4000000BDE55E8,4000000BDE55E8
23.09236,53.132853,T,Niezamieszkała,zmieszane,1100,18014398708606439,4000000BDE65E7,4000000BDE65E7
23.09236,53.132853,T,Niezamieszkała,zmieszane,1100,18014398708605652,4000000BDE62D4,4000000BDE62D4
23.09236,53.132853,T,Niezamieszkała,zmieszane,1100,18014398708605667,4000000BDE62E3,4000000BDE62E3
23.09236,53.132853,T,Niezamieszkała,zmieszane,1100,18014398708601901,4000000BDE542D,4000000BDE542D
23.090978,53.132618,T,Niezamieszkała,SUCHE,worek,,,
23.090978,53.132618,T,Niezamieszkała,szkło,worek,,,
23.090978,53.132618,T,Niezamieszkała,zielone,worek,,,
23.090978,53.132618,T,Niezamieszkała,zmieszane,1100,261408889558105,EDC00000D459,EDC00000D459
23.090978,53.132618,T,Niezamieszkała,zmieszane,1100,261408889558174,EDC00000D49E,EDC00000D49E
23.090978,53.132618,T,Niezamieszkała,zmieszane,1100,261408889558162,EDC00000D492,EDC00000D492
23.090978,53.132618,T,Niezamieszkała,zmieszane,1100,261408889558093,EDC00000D44D,EDC00000D44D
23.090978,53.132618,T,Niezamieszkała,zmieszane,1100,261408889558157,EDC00000D48D,EDC00000D48D
23.08828,53.142004,T,Niezamieszkała,SUCHE,worek,,,
23.08828,53.142004,T,Niezamieszkała,szkło,worek,,,
23.08828,53.142004,T,Niezamieszkała,zielone,worek,,,
23.08828,53.142004,T,Niezamieszkała,zmieszane,1100,18014398708605609,4000000BDE62A9,4000000BDE62A9
23.087467,53.142089,T,Niezamieszkała,SUCHE,worek,,,
23.087467,53.142089,T,Niezamieszkała,szkło,worek,,,
23.087467,53.142089,T,Niezamieszkała,zielone,worek,,,
23.087467,53.142089,T,Niezamieszkała,zmieszane,120,18014398708597464,4000000BDE42D8,4000000BDE42D8
23.08656,53.132604,T,Niezamieszkała,SUCHE,worek,,,
23.08656,53.132604,T,Niezamieszkała,szkło,worek,,,
23.08656,53.132604,T,Niezamieszkała,zielone,worek,,,
23.08656,53.132604,T,Niezamieszkała,zmieszane,240,18014398708593580,4000000BDE33AC,4000000BDE33AC
23.086324,53.132058,T,Niezamieszkała,SUCHE,worek,,,
23.086324,53.132058,T,Niezamieszkała,szkło,worek,,,
23.086324,53.132058,T,Niezamieszkała,zielone,worek,,,
23.086324,53.132058,T,Niezamieszkała,zmieszane,240,18014398708593173,4000000BDE3215,4000000BDE3215
23.085564,53.130978,T,Niezamieszkała,SUCHE,worek,,,
23.085564,53.130978,T,Niezamieszkała,szkło,worek,,,
23.085564,53.130978,T,Niezamieszkała,zielone,worek,,,
23.085564,53.130978,T,Niezamieszkała,zmieszane,120,18014398708598081,4000000BDE4541,4000000BDE4541
23.084804,53.130596,T,Niezamieszkała,SUCHE,1100,18014398757504104,4000000EC88468,4000000EC88468
23.084804,53.130596,T,Niezamieszkała,szkło,worek,,,
23.084804,53.130596,T,Niezamieszkała,zielone,worek,,,
23.084804,53.130596,T,Niezamieszkała,zmieszane,240,18014398708597565,4000000BDE433D,4000000BDE433D
23.088009,53.133111,N,Niezamieszkała,zmieszane,1100,18014398708605360,4000000BDE61B0,4000000BDE61B0
23.0872,53.115711,T,Niezamieszkała,SUCHE,worek,,,
23.0872,53.115711,T,Niezamieszkała,szkło,worek,,,
23.0872,53.115711,T,Niezamieszkała,zielone,worek,,,
